DateTime,Load (kW)
2/16/2017 15:00,1.8255
2/16/2017 16:00,1.802
2/16/2017 17:00,2.971
2/16/2017 18:00,1.5695
2/16/2017 19:00,0.7875
2/16/2017 20:00,0.7155
2/16/2017 21:00,0.6685
2/16/2017 22:00,0.50775
2/16/2017 23:00,0.45775
2/17/2017 0:00,0.45075
2/17/2017 1:00,0.41725
2/17/2017 2:00,0.429
2/17/2017 3:00,0.6005
2/17/2017 4:00,0.547
2/17/2017 5:00,0.7345
2/17/2017 6:00,1.30325
2/17/2017 7:00,1.904
2/17/2017 8:00,1.70575
2/17/2017 9:00,1.51275
2/17/2017 10:00,1.991
2/17/2017 11:00,2.26375
2/17/2017 12:00,0.61625
2/17/2017 13:00,0.70775
2/17/2017 14:00,0.62125
2/17/2017 15:00,0.619
2/17/2017 16:00,0.617
2/17/2017 17:00,0.58975
2/17/2017 18:00,0.5715
2/17/2017 19:00,0.425
2/17/2017 20:00,0.45425
2/17/2017 21:00,0.49875
2/17/2017 22:00,0.468
2/17/2017 23:00,0.48575
2/18/2017 0:00,0.46325
2/18/2017 1:00,0.47425
2/18/2017 2:00,0.50975
2/18/2017 3:00,0.46525
2/18/2017 4:00,0.4905
2/18/2017 5:00,0.47125
2/18/2017 6:00,0.53375
2/18/2017 7:00,0.6715
2/18/2017 8:00,0.63675
2/18/2017 9:00,0.7335
2/18/2017 10:00,1.88925
2/18/2017 11:00,2.2315
2/18/2017 12:00,0.652
2/18/2017 13:00,0.5785
2/18/2017 14:00,0.6345
2/18/2017 15:00,0.58625
2/18/2017 16:00,0.59775
2/18/2017 17:00,0.62375
2/18/2017 18:00,0.5285
2/18/2017 19:00,0.4725
2/18/2017 20:00,0.42175
2/18/2017 21:00,0.43925
2/18/2017 22:00,0.44675
2/18/2017 23:00,0.4185
2/19/2017 0:00,0.47525
2/19/2017 1:00,0.4285
2/19/2017 2:00,0.47875
2/19/2017 3:00,0.45475
2/19/2017 4:00,0.496
2/19/2017 5:00,0.4785
2/19/2017 6:00,0.49775
2/19/2017 7:00,0.65125
2/19/2017 8:00,0.58525
2/19/2017 9:00,0.59975
2/19/2017 10:00,1.51325
2/19/2017 11:00,1.67325
2/19/2017 12:00,0.64275
2/19/2017 13:00,0.58475
2/19/2017 14:00,0.60575
2/19/2017 15:00,0.615
2/19/2017 16:00,0.591
2/19/2017 17:00,0.63275
2/19/2017 18:00,0.533
2/19/2017 19:00,0.4505
2/19/2017 20:00,0.44425
2/19/2017 21:00,0.43125
2/19/2017 22:00,0.57175
2/19/2017 23:00,0.4775
2/20/2017 0:00,0.4665
2/20/2017 1:00,0.52525
2/20/2017 2:00,0.452
2/20/2017 3:00,0.50125
2/20/2017 4:00,0.4815
2/20/2017 5:00,0.4605
2/20/2017 6:00,0.57875
2/20/2017 7:00,0.62975
2/20/2017 8:00,0.66525
2/20/2017 9:00,0.62375
2/20/2017 10:00,1.80325
2/20/2017 11:00,2.197
2/20/2017 12:00,0.62125
2/20/2017 13:00,0.66575
2/20/2017 14:00,0.61325
2/20/2017 15:00,0.6905
2/20/2017 16:00,0.8425
2/20/2017 17:00,0.843
2/20/2017 18:00,0.71175
2/20/2017 19:00,0.85325
2/20/2017 20:00,0.9435
2/20/2017 21:00,0.75725
2/20/2017 22:00,0.44275
2/20/2017 23:00,0.4715
2/21/2017 0:00,0.4025
2/21/2017 1:00,0.39075
2/21/2017 2:00,0.43425
2/21/2017 3:00,0.39725
2/21/2017 4:00,0.519
2/21/2017 5:00,0.425
2/21/2017 6:00,0.4525
2/21/2017 7:00,1.1895
2/21/2017 8:00,2.3205
2/21/2017 9:00,3.749
2/21/2017 10:00,4.84175
2/21/2017 11:00,7.17925
2/21/2017 12:00,2.21
2/21/2017 13:00,1.313
2/21/2017 14:00,1.3065
2/21/2017 15:00,2.26775
2/21/2017 16:00,1.6145
2/21/2017 17:00,4.28275
2/21/2017 18:00,1.14975
2/21/2017 19:00,0.81025
2/21/2017 20:00,0.72325
2/21/2017 21:00,0.7165
2/21/2017 22:00,0.487
2/21/2017 23:00,0.4765
2/22/2017 0:00,0.5045
